TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
10-07-2026,10-07-2026,CM,BSE,STK,500250,INE337A01034,LGBBROSLTD,B,,,,,L.G.BALAKRISHNAN & BROS.LTD.,1569.85,1588.65,1567.55,1587.55,1588.5,1557.55,,1585.3,,,299,472974,59,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500251,INE849A01020,TRENT,A,,,,,TRENT LTD.,2943.4,2943.4,2897.5,2902.75,2902.75,2903.8,,2902.8,,,49309,143657719,3783,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500252,INE269B01029,LMW,A,,,,,LMW Limited,15836.1,16199.95,15836.1,16162.4,16199,15723.45,,16136,,,157,2525538,77,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500253,INE115A01026,LICHSGFIN,A,,,,,LIC HOUSING FINANCE LTD.,540.35,553.4,540.35,549.9,549.9,539.8,,549.4,,,501987,276034992,1775,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500257,INE326A01037,LUPIN,A,,,,,LUPIN LTD.,2481.25,2520,2481.25,2496.05,2496.9,2502.9,,2496.3,,,12118,30294664,2056,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500259,INE933A01014,LYKALABS,T,,,,,LYKA LABS LTD.,71.75,75,69.65,72.36,72.36,71.8,,71.65,,,841,61480,23,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500260,INE331A01037,RAMCOCEM,A,,,,,THE RAMCO CEMENTS LIMITED,920.05,945.2,920.05,940.7,938.9,923.2,,941.95,,,8902,8352121,449,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500262,INE965B01022,HYBRIDFIN,T,,,,,HYBRID FINANCIAL SERVICES LIMI,20.97,20.97,18.99,19.98,19.98,19.98,,18.86,,,1330,25515,7,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500264,INE270B01035,MAFATIND,B,,,,,MAFATLAL INDUSTRIES LTD.,144,144,137.05,138.15,138.35,138.85,,137.76,,,18619,2605078,452,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500265,INE271B01025,MAHSEAMLES,A,,,,,MAHARASHTRA SEAMLESS LTD.,593.2,603.55,593.2,596.75,600.05,591,,598.3,,,2498,1495515,182,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500266,INE288A01013,MAHSCOOTER,A,,,,,MAHARASHTRA SCOOTERS LTD.,13183,13299,13089.35,13127.7,13089.35,13016.75,,13138,,,141,1865215,85,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500267,INE201B01022,MAJESAUT,B,,,,,MAJESTIC AUTO LTD.,347.85,350,342.3,350,350,345.25,,349,,,1271,440410,47,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500268,INE201A01024,MANALIPETC,B,,,,,MANALI PETROCHEMICAL LTD.,60.9,63.33,60.9,62.66,62.66,60.97,,62.5,,,25987,1618478,289,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500270,INE461A01024,BARODARY,X,,,,,BARODA RAYON CORPORATION LTD.,132.9,132.9,126.65,129.25,129.7,128.05,,129.25,,,704,91314,49,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500271,INE180A01020,MFSL,A,,,,,Max Financial Services Limited,1601,1637.95,1586.9,1632.2,1632.05,1576.75,,1633.1,,,5661,9105305,1266,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500277,INE401C01018,MIDINDIA,X,,,,,MID INDIA INDUSTRIES LTD.,6.17,7.26,6.17,6.25,6.25,6.7,,6.25,,,966,6053,17,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500279,INE831A01028,ONIDA,T,,,,,ONIDA ELECTRONICS LIMITED,41.94,42.9,41.94,42.06,42.06,42.8,,42.15,,,24352,1032583,112,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500280,INE485A01015,CENTENKA,B,,,,,CENTURY ENKA LTD.,521.25,528.05,521,523,523,516.05,,523.2,,,1098,575341,135,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500282,INE794W01014,MODTHREAD,B,,,,,MODERN THREADS (INDIA) LTD.,50,50,47.41,47.97,48.6,50,,47.83,,,44,2161,6,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500284,INE846D01012,LORDSCHLO,B,,,,,LORDS CHLORO ALKALI LTD.,139,139.25,135.8,139.1,139.25,136.8,,138.24,,,961,131647,30,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500285,INE285B01017,SPICEJET,A,,,,,SPICEJET LTD.,11.45,11.49,11.34,11.39,11.39,11.3,,11.39,,,1998576,22791600,2919,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500288,INE083A01026,MOREPENLAB,A,,,,,MOREPEN LABORATORIES LTD.,61.7,62.85,60.62,61.2,61.2,60.97,,61.22,,,758896,46736294,2021,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500290,INE883A01011,MRF,A,,,,,MRF LTD.,134450,135490,134050,134392.8,134392.8,133919.9,,134425,,,391,52614013,337,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500292,INE578A01017,HEIDELBERG,B,,,,,HEIDELBERGCEMENT INDIA LTD.,158,158.25,156.3,157.35,157.8,157,,157.55,,,1780,280370,84,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500294,INE868B01028,NCC,A,,,,,NCC LIMITED,144.95,147.4,143.65,146.2,146.2,143.05,,145.81,,,147365,21428550,1397,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500295,INE205A01025,VEDL,A,,,,,VEDANTA LIMITED,274.5,276.7,272.2,272.6,272.6,271.4,,272.55,,,940204,257446112,11279,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500296,INE290A01027,NAHARSPING,T,,,,,NAHAR SPINNING MILLS LTD.,269,269,263.3,265.75,268,264.85,,269.05,,,178,47267,10,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500298,INE585A01020,NAPEROL,X,,,,,Naperol Investments Limited,662.65,671.85,652.5,657.9,657.9,662.7,,657.9,,,1032,681650,125,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500300,INE047A01021,GRASIM,A,,,,,GRASIM INDUSTRIES LTD.,3236.9,3245,3208,3212.05,3214.6,3191.75,,3213.6,,,7966,25721767,1653,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500304,INE161A01038,NIITLTD,B,,,,,NIIT LTD.,101,102.45,100.05,100.85,101,99.75,,100.82,,,79463,8028015,437,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500306,INE903A01025,JAYKAY,B,,,,,Jaykay Enterprises Limited,182,188.8,182,184.85,184.85,180.75,,185.13,,,67627,12543420,986,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500307,INE910A01012,NIRLON,B,,,,,NIRLON LTD.,623,623,611.8,614.45,623,623,,618.75,,,234,145274,20,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500312,INE213A01029,ONGC,A,,,,,OIL AND NATURAL GAS CORPORATIO,243.55,245.4,243.35,245,245,243.7,,244.96,,,554014,135488105,7785,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500313,INE591A01010,OILCOUNTUB,T,,,,,OIL COUNTRY TUBULAR LTD.,57.46,57.46,55,55.83,56,54.83,,55.38,,,1650,94641,6,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500314,INE750A01020,ORIENTHOT,B,,,,,ORIENTAL HOTELS LTD.,134.15,137,132.2,133.65,132.95,135.45,,133.55,,,36589,4929073,309,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500317,INE142A01012,OSWALAGRO,T,,,,,OSWAL AGRO MILLS LTD.,41,42,40.5,41.01,41.01,41.99,,41.4,,,32190,1308298,67,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500319,INE557C01017,INDSUCR,X,,,,,INDIAN SUCROSE LTD.,75.4,75.4,74.2,75.01,74.99,73.54,,75.01,,,3316,248186,37,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500322,INE167E01037,PANCM,XT,,,,,PANYAM CEMENTS & MINERAL INDUS,90,93.02,90,93.02,93.02,88.6,,93.02,,,110,9909,4,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500325,INE002A01018,RELIANCE,A,,,,,RELIANCE INDUSTRIES LTD.,1294.75,1311,1288.85,1308.85,1308.85,1279.7,,1307.8,,,434235,565048991,10881,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500327,INE600A01035,PILITA,T,,,,,Pil Italica Lifestyle Limited,8.79,9.13,8.7,8.99,8.99,8.76,,8.98,,,4339,38031,20,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500330,INE301A01014,RAYMOND,A,,,,,RAYMOND LTD.,623.3,638,623.3,631.75,631.7,621,,631.7,,,43642,27638866,1223,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500331,INE318A01026,PIDILITIND,A,,,,,PIDILITE INDUSTRIES LTD.,1593.55,1613.05,1585.75,1598.15,1602.35,1591.45,,1598.5,,,18559,29645153,1983,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500333,INE751B01018,PIXTRANS,B,,,,,PIX TRANSMISSIONS LTD.,1791.1,1825.2,1779.65,1818.45,1823.9,1782.3,,1819.9,,,696,1253981,160,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500335,INE340A01012,BIRLACORPN,A,,,,,BIRLA CORPORATION LTD.,941,979.75,941,965.4,967.1,941.5,,965.3,,,7808,7504732,769,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500336,INE335A01020,SURYAROSNI,A,,,,,SURYA ROSHNI LTD.,257.25,262.05,255.3,257.55,257.8,255.2,,257.2,,,19329,4997139,496,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500337,INE032B01021,PRIMESECU,B,,,,,PRIME SECURITIES LTD.,280.75,282.2,279.1,282.2,282.2,280.75,,280.05,,,326,91507,19,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500338,INE010A01011,PRSMJOHNSN,B,,,,,PRISM JOHNSON LIMITED.,111.9,113.55,111.8,112.2,112.95,111.95,,112.69,,,14007,1574242,166,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500339,INE855B01025,RAIN,A,,,,,RAIN INDUSTRIES LIMITED,206,208.4,202.5,206.95,207,204.1,,207.05,,,211922,43576487,2139,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500342,INE024D01016,PRUDMOULI,T,,,,,PRUDENTIAL SUGAR CORPORATION L,14.83,14.83,14.82,14.83,14.82,14.82,,14.83,,,26,385,2,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500343,INE606A01024,AMJLAND,B,,,,,AMJ LAND HOLDINGS LIMITED,38.9,38.9,37.7,38,38,37.77,,38.17,,,309,11690,20,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500346,INE609A01010,PUNJCOMMU,B,,,,,PUNJAB COMMUNICATIONS LTD.,48.16,48.98,47.1,48.95,48.95,48.13,,48.95,,,926,44205,36,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500350,INE611A01016,RSWM,T,,,,,RSWM LTD.,195,202.85,195,199.65,200,193.7,,199.3,,,744,148363,12,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500354,INE562B01019,RAJSREESUG,B,,,,,RAJSHREE SUGARS & CHEMICALS LT,30.06,31.8,30.06,31.48,31.8,31.25,,31.39,,,1752,54956,46,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500355,INE613A01020,RALLIS,A,,,,,RALLIS INDIA LTD.,223.35,231.7,223.35,229.4,230.2,223.55,,229.08,,,205391,47388598,1003,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500356,INE278B01020,RAMANEWS,B,,,,,SHREE RAMA NEWSPRINT LTD.,29.13,29.15,29,29,29.01,29.13,,29.04,,,289,8411,13,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500357,INE425E01013,RAMAPPR-B,Z,,,,,RAMA PAPER MILLS LTD.,12.45,13.7,12.45,13.5,13.5,13.1,,13.5,,,4548,56827,11,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500360,INE350D01015,RAPICUT,XT,,,,,RAPICUT CARBIDES LTD.,244,252.9,236.05,248.9,242.15,241.15,,248.9,,,5471,1343992,74,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500365,INE731F01037,WELSPLSOL,B,,,,,WELSPUN SPECIALTY SOLUTIONS LI,53.38,53.39,51.9,52.73,52.35,52.35,,52.65,,,56135,2950253,300,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500367,INE642C01025,RUBFILA,B,,,,,RUBFILA INTERNATIONAL LTD.,77.95,78.44,74.93,75.43,74.93,77.86,,75.69,,,2387,181642,93,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500368,INE619A01035,PATANJALI,A,,,,,Patanjali Foods Limited,413.75,415.15,411.3,413.9,413.05,412.3,,413.8,,,405187,167439206,267789,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500371,INE538C01017,SAMTELIN,XT,,,,,SAMTEL INDIA LTD.,56.34,57.46,56.34,57.46,57.46,56.34,,57.46,,,16796,951997,19,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500378,INE324A01032,JINDALSAW,A,,,,,JINDAL SAW LTD.,277.6,278.8,267.7,275.9,275.9,272.6,,275.8,,,254362,69367239,4106,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500380,INE786A01032,JKLAKSHMI,A,,,,,JK LAKSHMI CEMENT LTD.,567.5,576.8,559.2,561.75,561.75,568.1,,561.25,,,11207,6374480,387,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500387,INE070A01015,SHREECEM,A,,,,,SHREE CEMENT LTD.,26706.65,26800,26440.9,26575.15,26675,26304.65,,26615,,,505,13452337,239,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500388,INE970C01012,SKPMIL,XT,,,,,SHREE KRISHNA PAPER MILLS & IN,102,102,99.75,99.75,99.75,105,,99.75,,,22,2240,3,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500400,INE245A01021,TATAPOWER,A,,,,,TATA POWER CO.LTD.,377.55,382.65,376.5,381.25,381.25,375.4,,381.3,,,158969,60550753,3104,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500402,INE937A01023,SPMLINFRA,B,,,,,SPML INFRA LIMITED,194.5,194.9,191.45,193.05,192.9,189.85,,193.14,,,18520,3572562,395,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500403,INE387A01021,SUNDRMFAST,A,,,,,SUNDRAM FASTENERS LTD.,936,948,933.7,939.9,942,936.75,,940.75,,,3334,3132364,188,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500404,INE947A01014,SUNFLAG,B,,,,,SUNFLAG IRON & STEEL CO.LTD.,335.5,346.2,335.5,342.65,343.25,334.6,,342.7,,,6968,2380520,222,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500405,INE663A01033,SPLPETRO,A,,,,,SUPREME PETROCHEM LTD.,725.5,736,724.55,734.25,730,722.2,,733.6,,,1553,1135007,117,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500407,INE277A01016,SWARAJENG,B,,,,,SWARAJ ENGINES LTD.,3765,3798.9,3757.75,3780.75,3776.3,3726.75,,3779.4,,,543,2053145,81,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500408,INE670A01012,TATAELXSI,A,,,,,TATA ELXSI LTD.,3652.4,3734.7,3651.9,3691.55,3691.55,3622.05,,3690.4,,,32871,121492607,5454,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500410,INE012A01025,ACC,A,,,,,ACC LTD.,1377.8,1395.3,1373,1384.75,1386,1361.15,,1384.5,,,7886,10933328,649,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500411,INE152A01029,THERMAX,A,,,,,THERMAX LTD.,4882.75,5000,4747.05,4805.2,4805.2,4786.75,,4809,,,12542,60112541,1476,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500412,INE338A01024,TIRUMALCHM,B,,,,,THIRUMALAI CHEMICALS LTD.,169.05,172.8,167.25,167.6,167.9,165.65,,167.48,,,25144,4250982,500,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500413,INE332A01027,THOMASCOOK,A,,,,,THOMAS COOK (INDIA) LTD.,102.5,103.5,102.35,102.95,103.35,102.4,,102.98,,,25845,2657941,268,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500414,INE064A01026,TIMEX,B,,,,,TIMEX GROUP INDIA LTD.,548.6,575.95,548.6,568.95,575,546.55,,569.5,,,92167,51940471,2945,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500418,INE932C01012,TOKYOPLAST,T,,,,,TOKYO PLAST INTERNATIONAL LTD.,88.7,88.7,88.7,88.7,88.7,88.77,,85,,,50,4435,1,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500420,INE685A01028,TORNTPHARM,A,,,,,TORRENT PHARMACEUTICALS LTD.,4884.9,4909.95,4781.4,4903.35,4895.2,4896.65,,4901.5,,,40721,197560186,3765,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500421,INE578C01021,TPINDIA,X,,,,,TPI INDIA LTD.,15.31,15.89,15.11,15.3,15.13,15.32,,15.3,,,267492,4176314,55,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500422,INE019B01010,TRANSCHEM,XT,,,,,TRANSCHEM LTD.,315.35,327.85,315.35,327.85,327.85,321.75,,327.85,,,5213,1704820,19,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500425,INE079A01024,AMBUJACEM,A,,,,,AMBUJA CEMENTS LTD.,431.05,440.95,431.05,436.25,436.25,428.65,,436.45,,,158352,69168775,3592,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500426,INE184E01024,UTLINDS,X,,,,,UTL INDUSTRIES LIMITED,1.7,1.7,1.67,1.69,1.69,1.67,,1.69,,,14091,23599,20,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500429,INE037A01022,UNIENTER,B,,,,,UNIPHOS ENTERPRISES LTD.,107.8,109.05,106.2,108.1,108.1,106.65,,107.98,,,907,97248,15,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500440,INE038A01020,HINDALCO,A,,,,,HINDALCO INDUSTRIES LTD.,976.95,985.3,965,967.1,969.2,963.65,,967.45,,,140518,137036888,5157,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500444,INE976A01021,WSTCSTPAPR,B,,,,,West Coast Paper Mills Limited,551.4,553,536.5,539.1,539.4,547.45,,538.25,,,5490,2981159,309,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500449,INE048A01011,HOCL,T,,,,,HINDUSTAN ORGANIC CHEMICALS LT,36.15,37.55,36.15,37.07,37.07,36.64,,37.07,,,18270,677121,109,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500450,INE844C01027,MPILCORPL,XT,,,,,MPIL CORPORATION LTD.,537.2,537.2,537.2,537.2,537.2,548.15,,537.2,,,10,5372,3,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500456,INE818B01023,PASUPTAC,T,,,,,PASUPATI ACRYLON LTD.,58.86,60.39,58.3,59.83,59.83,58.45,,60.16,,,4630,273280,88,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500458,INE601A01017,TEAM24,X,,,,,TEAM24 CONSUMER PRODUCTS LIMIT,28.05,32.99,28.05,28.6,28.6,30,,28.6,,,6830,200442,49,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500459,INE179A01014,PGHH,A,,,,,PROCTER & GAMBLE HYGIENE & HEA,8925.95,8972.85,8895.05,8938.3,8951.15,8885.2,,8940,,,294,2625714,107,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500460,INE304A01026,MUKANDLTD,B,,,,,MUKAND LTD.,132,134.5,131.55,133.05,133.05,130.15,,132.88,,,4125,548873,113,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500463,INE676A01027,BBOX,A,,,,,BLACK BOX LIMITED,946.5,950.95,919,921.85,921.85,935.9,,922.35,,,12956,12062437,774,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500464,INE139B01016,UCAL,B,,,,,UCAL LIMITED,113.5,115.1,113,113.8,113.55,113.45,,114.91,,,270,30754,17,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500467,INE544A01019,HARRMALAYA,B,,,,,HARRISONS MALAYALAM LTD.,203.95,206.5,201.65,205,205,200.7,,203.12,,,583,118917,20,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500469,INE171A01029,FEDERALBNK,A,,,,,FEDERAL BANK LTD.,330.15,332.5,327.9,329.95,329.95,327.9,,329.85,,,149861,49444398,3399,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500470,INE081A01020,TATASTEEL,A,,,,,TATA STEEL LTD.,189.95,193.25,189,191.15,191.15,187.8,,191.19,,,807671,154619245,10359,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500472,INE640A01023,SKFINDIA,A,,,,,SKF INDIA LTD.,1577.4,1582.6,1552.45,1572,1575.85,1554,,1571.8,,,70919,110308836,256,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500477,INE208A01029,ASHOKLEY,A,,,,,ASHOK LEYLAND LTD.,157,157.75,155.8,157.55,157.55,155.25,,157.49,,,710893,111508468,9023,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500480,INE298A01020,CUMMINSIND,A,,,,,CUMMINS INDIA LTD.,5544.9,5710,5544.9,5619.6,5616.85,5539.85,,5621.5,,,11589,65472376,2883,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500483,INE151A01013,TATACOMM,A,,,,,TATA COMMUNICATIONS LTD.,1874.2,1902.05,1850,1856.05,1856.05,1871.6,,1856.2,,,104524,194234677,1030,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500488,INE358A01014,ABBOTINDIA,A,,,,,ABBOTT INDIA LTD.,26797.8,27365,26759.2,27124.95,27124.95,26763.45,,27160,,,905,24500697,372,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500490,INE118A01012,BAJAJHLDNG,A,,,,,BAJAJ HOLDINGS & INVESTMENT LT,10748.95,10748.95,10486.45,10662.75,10664,10577.6,,10654,,,820,8727091,284,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500493,INE465A01025,BHARATFORG,A,,,,,BHARAT FORGE LTD.,2149.85,2159.5,2109.6,2116.1,2121.8,2130.35,,2116.9,,,37360,79464888,2694,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500495,INE042A01014,ESCORTS,A,,,,,Escorts Kubota Limited,2905.55,2966,2905.55,2943.2,2941.8,2909.75,,2941.8,,,3867,11369880,461,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500500,INE253A01025,HINDMOTORS,XT,,,,,HINDUSTAN MOTORS LTD.,16.69,16.73,16.4,16.46,16.54,16.42,,16.46,,,124684,2061222,815,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500510,INE018A01030,LT,A,,,,,LARSEN & TOUBRO LTD.,3923,3953.8,3911.5,3946.55,3946.55,3887.3,,3945.8,,,66881,263109137,5131,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500520,INE101A01026,M&M,A,,,,,MAHINDRA & MAHINDRA LTD.,3126.55,3135.2,3107.05,3129.15,3123.65,3085.25,,3129.4,,,467082,1458143671,4915,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500530,INE323A01026,BOSCHLTD,A,,,,,BOSCH LTD.,42251.4,42450,41720.2,41807.65,41807.65,42251.35,,41815,,,680,28591383,419,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500540,INE342A01018,PREMIER,T,,,,,PREMIER LTD.,3.04,3.04,3.04,3.04,3.04,3.07,,3.04,,,50,152,1,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500547,INE029A01011,BPCL,A,,,,,BHARAT PETROLEUM CORPORATION L,310.6,313.8,309.15,309.7,309.8,308.25,,309.75,,,241114,75075302,4469,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500550,INE003A01024,SIEMENS,A,,,,,SIEMENS LTD.,3505.8,3540,3485.95,3503.15,3503.15,3476.05,,3496.7,,,11363,39903659,1502,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500570,INE155A01022,TMPV,A,,,,,TATA MOTORS PASSENGER VEHICLES,334.05,340.4,333.7,338.1,338.1,331.7,,337.95,,,891666,300051829,13212,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500575,INE226A01021,VOLTAS,A,,,,,VOLTAS LTD.,1273.15,1289.6,1272.55,1286.4,1286.4,1268.85,,1286.7,,,17858,22870156,813,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500620,INE017A01032,GESHIP,A,,,,,GREAT EASTERN SHIPPING CO.LTD.,1430.7,1430.7,1400.6,1422,1424,1412.8,,1420.9,,,10119,14301444,751,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500645,INE501A01019,DEEPAKFERT,A,,,,,DEEPAK FERTILISERS & PETROCHEM,1548.7,1570.95,1523,1526.3,1525,1546.35,,1526.2,,,14781,22814205,968,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500650,INE369A01029,EXCELINDUS,B,,,,,EXCEL INDUSTRIES LTD.,940,940,892.55,912.95,909.85,903.75,,912.05,,,195,177121,28,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500655,INE291A01017,GRWRHITECH,A,,,,,GARWARE HI-TECH FILMS LIMITED,6956.5,7183.3,6875,6971.95,6964,6915.85,,6968,,,1912,13417317,458,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500660,INE159A01016,GLAXO,A,,,,,GLAXOSMITHKLINE PHARMACEUTICAL,2434.4,2454,2422.55,2435.5,2435.5,2443.1,,2437.9,,,2897,7066473,478,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,500670,INE113A01013,GNFC,A,,,,,GUJARAT NARMADA VALLEY FERTILI,510,511.15,500.6,502.1,503.5,504.9,,502.45,,,16411,8295962,596,F1,1,,,,,
